created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Tue Oct 25 02:25:14 +0000 2022,1584732789743964162,Karena tugas dosen bukan sekadar mengajar tapi juga mendidik. Jadi kamu yang sabar ya kalau punya dosen yg nyebelin. https://t.co/K4aOArBuqR,19,117,207,1392,in,109762193,1584732789743964162,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584732789743964162,
Mon Oct 24 21:19:27 +0000 2022,1584655836449759233,"Sahabat Ganjar Pranowo 2024, Meminta KPK Segera Memeriksa Puan Maharani dalam Skandal E-KTP! https://t.co/5TbHCyrMSo",100,327,387,1232,in,1226436091617505281,1584655836449759233,keuangannews_id,https://twitter.com/keuangannews_id/status/1584655836449759233,
Mon Oct 24 16:32:30 +0000 2022,1584583622425989120,"Gak nyangka Om @ganjarpranowo pandai bersilat lidah, awalnya bilang siap nyapres tergantung DELARASI PARTAI-PARTAI ITU"" setelah disidang etik baru bilang tergantung ""KEPUTUSAN KETUA UMUM""! Rakyat kita ini dah kenyang dgn ulah para pembohong Om :) https://t.co/wHV5MFVuLe""",123,428,821,2256,in,1068371293290946561,1584583622425989120,BosPurwa,https://twitter.com/BosPurwa/status/1584583622425989120,ganjarpranowo
Mon Oct 24 16:00:00 +0000 2022,1584575445743304709,WADUH! Sahabat Ganjar Pranowo 2024 Minta KPK Segera Periksa Puan Maharani Dalam Skandal e-KTP https://t.co/0NLxIhgXdX,67,181,378,1041,in,1243804423001763841,1584575445743304709,democrazymedia,https://twitter.com/democrazymedia/status/1584575445743304709,
Mon Oct 24 14:41:36 +0000 2022,1584555715821117445,"Pak @ganjarpranowo malah makin TENGIL didepan Hasto , bicara tegas semua kader harus SIAP ditugaskan apapun,""  Hasto langsung KAGET 🤣, micnya langsung diambil alih  Memang tak ada yang perlu diklarifikasi, jadi kader ya memang harus siap hehehe  Maju terus pak Ganjar https://t.co/Bx5OY3kZ1h""",46,280,350,1399,in,1102461866129776640,1584555715821117445,Miduk17,https://twitter.com/Miduk17/status/1584555715821117445,ganjarpranowo
Mon Oct 24 13:28:05 +0000 2022,1584537211894083584,"Buntut pernyataan Siap Nyapres"" @ganjarpranowo divonis bersalah dan mendapat teguran lisan dari @PDI_Perjuangan https://t.co/IRsQJLoel0""",32,301,116,682,in,2156465923,1584537211894083584,yusuf_dumdum,https://twitter.com/yusuf_dumdum/status/1584537211894083584,"ganjarpranowo, PDI_Perjuangan"
Mon Oct 24 12:54:58 +0000 2022,1584528877883297795,"Anggaran infrastruktur kita naikkan tiga kali lipat. Hasilnya, 2.404 km jalan kita kita bangun. Ada juga pembangunan 43 pasar tradisional. 8 pembangunan fly over kita inisiasi.",8,23,127,505,in,109762193,1584528788607578112,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584528877883297795,
Mon Oct 24 12:54:36 +0000 2022,1584528788607578112,"Ketika awal menjabat pada tahun 2013 silam, PR terbesarnya adalah kemiskinan. Jumlahnya mencapai 14,44 persen. Akhirnya pada periode pertama strategi pertama yang kita terapkan adalah pembangunan infrastruktur. https://t.co/oXL8wjj8mt",128,260,466,2436,in,109762193,1584528788607578112,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584528788607578112,
Mon Oct 24 11:57:21 +0000 2022,1584514377742700550,"Mister White @ganjarpranowo kena Sanksi teguran lisan gegara pernyataannya Siap jika ditugaskan jadi Capres..""  Daripada cumak Sanksi teguran  Pecat aja, brani kgak?...muehehehe   https://t.co/w64q37xGBA https://t.co/OMxQSQpw71""",4,47,58,297,in,55200751,1584514377742700550,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1584514377742700550,ganjarpranowo
Mon Oct 24 11:09:23 +0000 2022,1584502307592753152,PDI-P sanksi Ganjar pranowo terkait statemen siap jadi presiden. https://t.co/nnInxRBZLm,32,215,44,491,in,1101696077147729920,1584502307592753152,03__nakula,https://twitter.com/03__nakula/status/1584502307592753152,
Mon Oct 24 11:07:09 +0000 2022,1584501743928635392,Dengan sikap kesatria pak @ganjarpranowo hadir ke DPP untuk menjelaskan Langsung perihal Kata SIAP Maju 2024. Dengan Tegas beliau mengatakan urusan capres itu haknya ibu Ketum. Beliau mdnpatkn Sanksi Teguran Lisan saja. Ooii @PDI_Perjuangan tegas kok sama pak GP duank🙈 https://t.co/hI8OwNfVJV,20,77,115,509,in,1166305200082042881,1584501743928635392,_Umamlik,https://twitter.com/_Umamlik/status/1584501743928635392,"ganjarpranowo, PDI_Perjuangan"
Mon Oct 24 10:36:34 +0000 2022,1584494050635235328,PDIP Sanksi Ganjar Pranowo Buntut Siap Jadi Capres 2024 https://t.co/LBxlq4g99y,156,589,182,1171,in,17128975,1584494050635235328,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1584494050635235328,
Mon Oct 24 10:25:06 +0000 2022,1584491163297325056,"Pak Ganjar Pranowo itu kader terbaik dan loyalis @PDI_Perjuangan   Pernyatannya Siap menjadi CAPRES jika ada PARPOL yg mengusung"" TIDAK MELANGGAR ATURAN PARTAI  Justru reaksi PDIP hari ini adl bagian dari KEPANIKAN bahwa @puanmaharani_ri harus DILINDUNGI dengan CARA APAPUN https://t.co/sAhymqxMX6""",25,299,133,617,in,1102461866129776640,1584491163297325056,Miduk17,https://twitter.com/Miduk17/status/1584491163297325056,"PDI_Perjuangan, puanmaharani_ri"
Mon Oct 24 07:29:21 +0000 2022,1584446936408432645,"Mohon maaf jika Ganjar Pranowo makin mengecewakan yang PESIMIS dan PEMBENCI  Makin hari namanya makin jauh mengungguli lawan2nya termasuk bapak POLITIK IDENTITAS""  Berbagai FITNAH dan HOAX diproduksi utk mendiskreditkan Ganjar Pranowo  Gemua itu tak mempengaruhi pilihan RAKYAT https://t.co/kXUFIb0JMM""",17,346,75,380,in,1102461866129776640,1584446936408432645,Miduk17,https://twitter.com/Miduk17/status/1584446936408432645,
Mon Oct 24 07:12:01 +0000 2022,1584442574282321920,"Breaking News :  Setelah Diklarifikasi oleh PDIP Karena berani Menyatakan Siap jadi Capres, akhirnya Ganjar Pranowo di...",14,324,81,670,in,2905814730,1584442574282321920,abu_waras,https://twitter.com/abu_waras/status/1584442574282321920,
Mon Oct 24 07:06:59 +0000 2022,1584441304389685248,Ada yg bisa menyebutkan Penghargaan Internasional yg diterima Ganjar Pranowo❓️ https://t.co/VbtOTJd2UY,22,200,321,880,in,1329714991512002560,1584441304389685248,baharirwan2,https://twitter.com/baharirwan2/status/1584441304389685248,
Mon Oct 24 06:55:50 +0000 2022,1584438498442252288,PDIP memanggil Ganjar Pranowo ke Jakarta hari ini. PDIP memanggil Ganjar untuk mengklarifikasi pernyataannya soal siap menjadi calon presiden 2024.   Pak @ganjarpranowo Titip salam ke Bu Mega Rakyat siap mendukung GP Maju RI 1 2024 ✊  @PDI_Perjuangan  https://t.co/AAAGFT3q8k,6,63,92,313,in,2385926900,1584438498442252288,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1584438498442252288,"ganjarpranowo, PDI_Perjuangan"
Mon Oct 24 05:49:07 +0000 2022,1584421710945665025,"Caranya memang sederhana, merestory produk temen-temen UMKM. Karena waktu itu saya denger endorse di selebgram itu mahal banget. Sementara pelaku UMKM itu perlu pemasaran yg ekstra. Terlebih di waktu pandemi. https://t.co/INumaeEQYx",100,32,87,477,in,109762193,1584421710945665025,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584421710945665025,
Mon Oct 24 04:55:32 +0000 2022,1584408225197481984,Gas!!!!  Kasih Support sekalian! Jutaan relawan di belakang Pak @ganjarpranowo https://t.co/gT7ddcteoM,20,186,262,1140,in,226416224,1584408225197481984,lhayesno,https://twitter.com/lhayesno/status/1584408225197481984,ganjarpranowo
Mon Oct 24 02:19:31 +0000 2022,1584368962724249600,Alhamdulillah saudara-saudaraku di Tawangmangu cepat tanggap ketika salah satu jembatan di lingkungannya rusak. InsyaAllah dalam waktu dekat akan segera kita eksekusi pembangunannya. https://t.co/gS4rEWOK2J,105,80,184,1351,in,109762193,1584368962724249600,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584368962724249600,
Mon Oct 24 00:22:53 +0000 2022,1584339609106132993,"Metro TV, Hasil Survei 9 Oktober 2022 Elektabilitas Ganjar Pranowo Berada di Posisi (1) 32,1%, (2) Prabowo Subianto 27,5%, (3) Anies Baswedan 26%. https://t.co/1kkSMEJfJq",7,54,97,320,in,2385926900,1584339609106132993,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1584339609106132993,
Sun Oct 23 12:34:27 +0000 2022,1584161329702612993,"Program pemanfaatan energi baru terbarukan terus kita tingkatkan. Terutama pada kelompok2 besar atau komunitas dan Lembaga. Seperti pondok pesantren, perusahaan dan kantor pemerintahan. https://t.co/pbeALThip9",102,58,127,686,in,109762193,1584161329702612993,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584161329702612993,
Sun Oct 23 10:44:49 +0000 2022,1584133736253513729,"Pada'al Gub Jateng @ganjarpranowo cm bilang Siap ditugaskan.."" aja dimintai klarifikesyen Berharap mukjijat elek stabilitas tuan putri melonjak masup 5 besar apa gimana?..itu mah cm ada di senetron ajab indosiyer..muehehehe   https://t.co/4x0IAuAeT6 https://t.co/3crNra3V79""",3,32,64,327,in,55200751,1584133736253513729,WagimanDeep212_,https://twitter.com/WagimanDeep212_/status/1584133736253513729,ganjarpranowo
Sun Oct 23 07:45:56 +0000 2022,1584088722043441152,Ratusan warga Jogja longmarch ke Tugu Jogja deklarasi Ganjar Pranowo. @ganjarpranowo  #GanjarTheNextJokowi https://t.co/0pI3JjKAAY,8,12,107,341,in,1287273887269412866,1584088722043441152,ManoharaSekar,https://twitter.com/ManoharaSekar/status/1584088722043441152,ganjarpranowo
Sun Oct 23 05:13:36 +0000 2022,1584050384112619528,"Pak Ganjar telah menerima PENGHARGAAN Wajar Tanpa Pengecualian (WTP) dari BPK 11 kali  Ini LUAR BIASA. Meski telah 11 kali WTP, tapi @ganjarpranowo jarang posting di Medsosnya  Karena Gubernur itu tugasnya KERJA utk Rakyat, bukan sekadar posting penghargaan di Medsos https://t.co/fVBo9qD8kg",42,511,172,768,in,1102461866129776640,1584050384112619528,Miduk17,https://twitter.com/Miduk17/status/1584050384112619528,ganjarpranowo
Sun Oct 23 04:37:15 +0000 2022,1584041235710255106,"Pondok al Firdaus di Kendal ini memang merawat semangat belajar dan spirit hidup anak-anak difabel. Selain ngaji, mereka juga diajari berbagai keterampilan yang bisa mereka jadikan modal dalam pergaulan. https://t.co/DVWdYbK23l",84,31,114,772,in,109762193,1584041235710255106,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584041235710255106,
Sun Oct 23 02:05:24 +0000 2022,1584003021700157441,"Secara administrasi sudah kita urus dengan Pemkab Kendal dan Perhutani sebagai pemilik aset. Setelah ini rampung perbaikan jembatan ini akan langsung dieksekusi.   Kulo nitip nggih bapak ibu, kalau bisa jangan dilintasi dulu nggih. https://t.co/MdcG8wyZkt",92,126,201,1212,in,109762193,1584003021700157441,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1584003021700157441,
Sat Oct 22 14:34:29 +0000 2022,1583829148908548096,"Ribuan Santri Konsolidasi, Satukan Suara Dukung Ganjar Pranowo.  Santrinya udah tanya hukum nonton pilem bokep blom yaa? https://t.co/wnfF67KwXP",60,405,237,1201,in,1466651308102877187,1583829148908548096,papa_loren,https://twitter.com/papa_loren/status/1583829148908548096,
Sat Oct 22 12:43:21 +0000 2022,1583801178550202368,Resolusi jihad yang dikumandangkan KH. Hasyim Asy'ari adalah momentum penyatuan tekad para santri untuk menegakkan martabat negeri. Spirit itu akan terus bersemangat kuat di dalam dada setiap orang yang terus ingin ngaji. https://t.co/ofSy8iffC7,13,87,147,906,in,109762193,1583801178550202368,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583801178550202368,
Sat Oct 22 10:10:44 +0000 2022,1583762770964541440,"Nah inilah salah satu cara menghadapi resesi dalam skala kecil. Kita tahu dan mampu kok sebenarnya. SDM ada, sumber daya alam juga ada. Dan yang paling penting, kreativitas! https://t.co/CaXK5WXlOf",18,109,168,1215,in,109762193,1583762770964541440,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583762770964541440,
Sat Oct 22 08:42:34 +0000 2022,1583740583662977026,"Pengamat politik Jhon Sitorus, menyebarkan pamflet berisi sederet prestasi yang telah dilakukan oleh Gubernur Jawa Tengah, Ganjar Pranowo  ia menilai jika bentuk kerja seorang Ganjar sebagai gubernur bukan hanya sekadar kata-kata, tapi juga kerja nyata  https://t.co/gHpF6SL8Hf",34,452,98,412,in,1102461866129776640,1583740583662977026,Miduk17,https://twitter.com/Miduk17/status/1583740583662977026,
Sat Oct 22 05:57:48 +0000 2022,1583699119658635265,Yg Like yg RT yg Komen berarti mendukung Ganjar Pranowo RI.1 - 2024... 👍😁✍️ https://t.co/pS9IlKIAcc,47,375,853,3389,in,1126547830754107392,1583699119658635265,M45Broo,https://twitter.com/M45Broo/status/1583699119658635265,
Sat Oct 22 03:10:40 +0000 2022,1583657057835970560,"Kerja NYATA @ganjarpranowo , bukan sekadar KATA-KATA  Flyover Ganefo telah RAMPUNG dan DIRESMIKAN oleh Ganjar 13 Okt 2022  Dengan dana 109,03 miliar tanpa KELEBIHAN BAYAR, kini kawasan Mranggen - Demak bebas dari MACET  #ganjarpranowo2024 https://t.co/P4MGd85NvW",43,503,179,810,in,1102461866129776640,1583657057835970560,Miduk17,https://twitter.com/Miduk17/status/1583657057835970560,ganjarpranowo
Sat Oct 22 03:03:18 +0000 2022,1583655204066512901,"Perjuangan santri sangat menentukan ke mana arah negeri ini. Pengetahuannya yg luas serta byknya amalan yg diperbuat, membuat santri selalu bisa menyesuaikan diri.   Selamat Hari Santri tahun 2022. Setinggi apapun jabatannya, kita tetaplah seorang santri yg mesti menghormati kiai https://t.co/KSkl7rSuhz",83,58,114,705,in,109762193,1583655204066512901,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583655204066512901,
Sat Oct 22 00:55:00 +0000 2022,1583622916188446721,"Kalau ada yang menghina kamu, jangan khawatir. Masih lebih manis kamu dibanding kopi. Tapi ojo dibanding-bandingke ya. 😁 https://t.co/L80EtHDcen",119,136,189,1412,in,109762193,1583622916188446721,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583622916188446721,
Fri Oct 21 11:18:35 +0000 2022,1583417460841013250,"Sebenarnya olahraga tadi pagi mau ke ring tinju, udah ketemu nih petinju kondang. Eh lha kok yang diundang Mas Daud Jordan, ya langsung kita batalin saja. Kalau saya yang menang kan gak enak nanti. https://t.co/QbD4Nut6dC",37,195,271,1903,in,109762193,1583417460841013250,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583417460841013250,
Fri Oct 21 10:43:37 +0000 2022,1583408659178360836,"Ketua DPC PDIP Kota Solo FX Hadi Rudyatmo siap diberi sanksi oleh DPP PDIP karena mendukung pak @ganjarpranowo jadi capres 2024. Jika disanksi pun, Rudy akan tetap setia kader 'partai banteng' Saluuttt sama pak Rudy gw nih Ayoo semngat pendukung Ganjar✊️ https://t.co/7VY6rsQYFw",3,10,90,314,in,1166305200082042881,1583408659178360836,_Umamlik,https://twitter.com/_Umamlik/status/1583408659178360836,ganjarpranowo
Fri Oct 21 08:59:30 +0000 2022,1583382459202572288,"Mau Partai apapun mau Merah, Kuning, Hijau, Biru Nggak peduli, Partai yg mendukung Ganjar Pranowo Pasti akan menang.  Bukan Ganjar Yang Jadi Presiden, Tetapi Kami Yang Akan Menjadikan Ganjar Pranowo Presiden, Mantap Pak Made Salam Satu Jiwa 🇮🇩🇮🇩✊✊ #GanjarTheNextPresident https://t.co/VGAfofGs6K",10,19,107,409,in,2385926900,1583382459202572288,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1583382459202572288,
Fri Oct 21 02:42:09 +0000 2022,1583287496888053760,"Tetap semangat belajar dan bahagia ya, Mitha.   Mitha ini siswa SDN 3 Sugihan Kab. Semarang. Dia kemarin sempat ngirim surat, katanya beberapa bagian bangunan di sekolahnya rusak. https://t.co/gRNqagUU6D",27,112,230,1673,in,109762193,1583287496888053760,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583287496888053760,
Fri Oct 21 01:03:25 +0000 2022,1583262646110863360,"Dengan APBD 26,5 Triliun (1/3 dari APBD Jakarta), @ganjarpranowo harus membangun wilayah 49 kali luas Jakarta  Ganjar menyiasati dgn pengawasan anggaran by E-BUDGETING agar tdk ada KELEBIHAN BAYAR  Hasilnya, warga2 desa di Jawa Tengah NAIK KELAS. Pembangunan MERATA, Warga BAHAGIA https://t.co/k1wv8sLRC9",38,381,191,810,in,1102461866129776640,1583262646110863360,Miduk17,https://twitter.com/Miduk17/status/1583262646110863360,ganjarpranowo
Thu Oct 20 12:59:01 +0000 2022,1583080346366619648,"Kejadian langka! Seingat saya, sejak dilantik dan melakukan kunjungan, baru pertama ini menemukan Pak Bidan. Hehehe. Tapi gak masalah, kinerja beliau ternyata sangat jooos. https://t.co/9kg1jXhSKp",9,69,176,1179,in,109762193,1583080346366619648,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583080346366619648,
Thu Oct 20 11:36:22 +0000 2022,1583059546422923266,"Kerja NYATA Ganjar Pranowo utk Jawa Tengah tak sekadar KATA-KATA  Ganjar bukan sekadar membangun BENDA MATI, tetapi membangun MANUSIAnya agar peradaban desa dan kotanya MAJU  Ini sekaligus menandakan, Ganjar adl sosok teruji yg bisa melanjutkan estafet Jokowi  #GanjarPranowo2024 https://t.co/LjYRQjkBet",76,1082,391,1456,in,1102461866129776640,1583059546422923266,Miduk17,https://twitter.com/Miduk17/status/1583059546422923266,
Thu Oct 20 08:42:25 +0000 2022,1583015771097427968,Menurut anda yang pantas jadi RI-1 2004 nanti adalah..? Anies Baswedan Retwet 🔄 and like ❤️ Ganjar Pranowo diam bae https://t.co/7DjYelMFUM,66,516,7831,5216,in,1492070271800414210,1583015771097427968,PutraErlangga95,https://twitter.com/PutraErlangga95/status/1583015771097427968,
Thu Oct 20 10:11:50 +0000 2022,1583038273261166592,Oalah ternyata begini kisah dibalik lagu yg viral itu. Tapi Ojo dibanding-bandingke lho ya. 😁  Sehat-sehat terus Abah Lala. Kita tunggu karya selanjutnya. https://t.co/fUAhxKwxlu,17,111,292,2128,in,109762193,1583038273261166592,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1583038273261166592,
Thu Oct 20 10:12:39 +0000 2022,1583038478681767936,Fitnah Anies Baswedan meraja rela.Rakyat semakin sadar... relawan Ganjar Pranowo banyak menciptakan berita hoax alias palsu..hati hati kawan2 relawan Anies hindari dr berita hoax https://t.co/xKKBsv6iea,4,17,116,406,in,942835436736487424,1583038478681767936,papuamuslim97,https://twitter.com/papuamuslim97/status/1583038478681767936,
Thu Oct 20 05:58:55 +0000 2022,1582974625251610624,"Para penjaga tradisi dan budaya. Jooos!   Anak-anak ini belajar karawitan dan dalang di Sanggar Budaya SKWL Nusantara di Boyolali. Bukan sekadar suka, mereka latihan karena cinta. Seperti Kondang Kalimosodo ini. https://t.co/JENmej47Ir",25,121,238,1584,in,109762193,1582974625251610624,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582974625251610624,
Thu Oct 20 01:36:48 +0000 2022,1582908662808313857,"Kemandirian dalam pangan memang jadi mimpi besar negara ini. Karena itu adalah harga diri.   Maka sekuat-kuatnya, ketika dunia tengah mengalami krisis pangan, kita gas seoptimal mungkin untuk menghadirkan berbagai macam subtitusi pangan. https://t.co/9zcd0Dl1iE",12,114,178,986,in,109762193,1582908662808313857,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582908662808313857,
Wed Oct 19 13:27:29 +0000 2022,1582725123890561024,Salah satu problem terbesar  negeri ini adalah banyaknya pengangguran yang berimplikasi pada tingginya kemiskinan. Mau tidak mau lapangan pekerjaan harus ditambah. https://t.co/sATp6Bl9dr,42,570,301,1911,in,109762193,1582725123890561024,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582725123890561024,
Wed Oct 19 10:59:31 +0000 2022,1582687883609374721,"Fix ya gaes.. Pak @ganjarpranowo TIDAK TERLIBAT di E-KTP dan ini klarifikasi dari Pak Novel @nazaqistsha sendiri.. Simak gaes, terutama yg suka serang2 soal E-KTP.  Video 1 https://t.co/0xhuaMRWSW",13,25,200,462,in,250614155,1582687883609374721,DiniHrdianti,https://twitter.com/DiniHrdianti/status/1582687883609374721,"ganjarpranowo, nazaqistsha"
Wed Oct 19 08:25:07 +0000 2022,1582649028827033600,"Terimakasih @nazaqistsha sudah MEMPERTEGAS jika pak Ganjar Pranowo TIDAK TERLIBAT korupsi E-KTP  Saya tahu, spesies2 kadrun TIDAK SENANG dgn kejujuran anda. Mereka MELOTOT membaca berita ini  FITNAH2 kepada pak @ganjarpranowo satu persatu DIKLARIFIKASI oleh kelompoknya sendiri https://t.co/QXSCLMbSfX",11,170,93,361,in,1102461866129776640,1582649028827033600,Miduk17,https://twitter.com/Miduk17/status/1582649028827033600,"nazaqistsha, ganjarpranowo"
Wed Oct 19 05:22:46 +0000 2022,1582603141220274176,"Seneng lihat mereka seneng. 😁  Dulu kan biasa bawa kaos di mobil saat keliling. Nah skali waktu saat bagi kaos, ada anak-anak bilang, Pak buat aku mana?"" Padahal gak ada kaos ukuran anak-anak. Wah denger ucapan itu sperti denger anak saya minta sesuatu tp saya gak bisa nurutin. https://t.co/BB7W8Pk3J8""",11,81,182,1133,in,109762193,1582603141220274176,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582603141220274176,
Wed Oct 19 03:53:58 +0000 2022,1582580793876307969,"Percayalah, bu Megawati akan MENDEKLARASIKAN Ganjar Pranowo sebagai Capres PDIP  Dari segala kemampuan, pengalaman, elektabilitas, merakyat, sopan santun, leadership, kerja nyata hingga kepercayaan publik  Pak Ganjar yang terbaik saat ini di Indonesia  #GanjarTheNextPresident https://t.co/Z9dhg9Kpq7",56,748,244,1145,in,1102461866129776640,1582580793876307969,Miduk17,https://twitter.com/Miduk17/status/1582580793876307969,
Wed Oct 19 01:29:34 +0000 2022,1582544452056281088,Alhamdulillah. Penghargaan ini milik panjenengan semua para pekerja dan seluruh warga Jawa Tengah https://t.co/4ZMDESEAHL,24,130,284,1871,in,109762193,1582544452056281088,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582544452056281088,
Wed Oct 19 01:06:26 +0000 2022,1582538633021886464,Ganjar Pranowo    ''GO PRESIDENT 2024''  Kawal sampe pegang tongkat estafet kepemimpinan pak Jokowi .  💪💪💪💪 https://t.co/rwwuMZ55zG,5,29,104,332,in,1168705905015148546,1582538633021886464,BungkusTukang,https://twitter.com/BungkusTukang/status/1582538633021886464,
Wed Oct 19 00:47:08 +0000 2022,1582533772561756160,Tegas !!! Untuk bangsa dan negara ini @ganjarpranowo siap menjadi Presiden RI 2024👍 https://t.co/FcWVKH9ODu,19,78,158,613,in,4879473929,1582533772561756160,tjhinfar,https://twitter.com/tjhinfar/status/1582533772561756160,ganjarpranowo
Tue Oct 18 23:35:01 +0000 2022,1582515625691590656,Eksklusif! Ganjar Pranowo Siap Maju Calon Presiden https://t.co/ddvVjA1Qh6 https://t.co/nvSQHPLnzg,68,1016,261,2065,in,45602536,1582515625691590656,GunRomli,https://twitter.com/GunRomli/status/1582515625691590656,
Tue Oct 18 21:55:37 +0000 2022,1582490612171149313,"Siap maju manteman... Mana pendukung GP,angkat tangan kalian,.. @ganjarpranowo https://t.co/GgxkbgWWiO",8,109,149,582,in,1549974550448066560,1582490612171149313,tohir_extrem,https://twitter.com/tohir_extrem/status/1582490612171149313,ganjarpranowo
Tue Oct 18 11:53:53 +0000 2022,1582339180515840001,"Sudah ribuan tenaga kerja yang kita kirim ke Negeri Sakura. Tahun ini, setelah vakum dua tahun karena Covid-19, 496 orang kita seleksi lalu kita berangkatkan ke sana. https://t.co/O6ycdxUsmg",7,56,117,891,in,109762193,1582339180515840001,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582339180515840001,
Tue Oct 18 13:35:02 +0000 2022,1582364634262425600,"Pilih Ganjar Pranowo.ogah.dia bibitnya jokowi.mau pilih Prabowo Subianto ogah,sama bibitnya jokowi.mau pilih puan Maharani aplagi sama bibitnya Jokowi. Hasilnya sama seperti sekarang. Indonesia hancur,,,Lebih baik pilih Anies Indonesia sejahtera tanpa korupsi.@MSKaban3 @detikcom https://t.co/sDo2TYbqkD",5,36,73,330,in,942835436736487424,1582364634262425600,papuamuslim97,https://twitter.com/papuamuslim97/status/1582364634262425600,"MSKaban3, detikcom"
Tue Oct 18 05:38:28 +0000 2022,1582244701557575680,"Udah gak zamannya main setoran, main kapling-kaplingan proyek apalagi minta jatah. Kuno! Nah pemetaan permasalahan itu jadi kunci bagi kita untuk menyelesaikan persoalan di Jawa Tengah. https://t.co/AehDrOoF2y",49,323,368,2334,in,109762193,1582244701557575680,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1582244701557575680,
Mon Oct 17 13:19:41 +0000 2022,1581998384172277761,"Kalau setuju ayo buktikan dan lakukan bahwa di Samsat tidak ada pungli! Kalau sistem sudah kita perbaiki, kepada sedulur-sedulurku, yuk urus sendiri Kalau ke samsat. Agar tidak mancing munculnya pungutan liar. https://t.co/0mZ0cdeTwY",23,204,293,2057,in,109762193,1581998384172277761,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581998384172277761,
Mon Oct 17 08:34:46 +0000 2022,1581926681211654148,Bahagialah mereka yang tahu jalan pulang. Karena pulang adalah ruang antara kenangan dan masa depan. https://t.co/iX2H484Bx8,6,76,160,1301,in,109762193,1581926681211654148,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581926681211654148,
Mon Oct 17 08:31:17 +0000 2022,1581925804673748993,TUGIMAN TETAP YG TERDEPAN….!!!.  Hasil Survey SMRC Pemilih Mayoritas PDIP Memilih @ganjarpranowo Dari pada  @puanmaharani_ri https://t.co/o54ad8SXeI,8,39,109,551,in,1037981216186675202,1581925804673748993,S4N_W1B1,https://twitter.com/S4N_W1B1/status/1581925804673748993,"ganjarpranowo, puanmaharani_ri"
Mon Oct 17 06:45:34 +0000 2022,1581899199968575488,"Grace Natalie Berderai Air Mata Merasa Sakit Hati Dipermalukan Ganjar Pranowo, Benarkah? https://t.co/pYmj8Zdm78",141,692,306,1452,in,3319260420,1581899199968575488,geloraco,https://twitter.com/geloraco/status/1581899199968575488,
Mon Oct 17 05:37:57 +0000 2022,1581882183022612481,"Masiyo gur gojek kere, ning marai ati mletre.   Seniman memang selalu punya cara tersendiri untuk mengingatkan. Sebagai pemeriksa keadaan, apa yang disampaikan selalu bikin orang senang. https://t.co/FHI2wRs9Vh",18,115,297,2110,in,109762193,1581882183022612481,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581882183022612481,
Mon Oct 17 02:17:05 +0000 2022,1581831636189990913,"Ngos-ngosan brooo. Waaah keren banget. Wanagama gokiiil. Mana ada coba bikin even lari tapi rutenya menyusuri kampung, hutan, lembah sampai sungai. Sampai ketemu di Wanagama tahun depan. Kamu harus ikut. Kita ngos-ngosan bareng. https://t.co/VXH3qLntlf",11,121,176,1257,in,109762193,1581831636189990913,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1581831636189990913,
